cve_id,published_ts,cvss3_base_score,problemtype_json,repo_url,repo_name
CVE-2022-31113,2022-07-01 17:15:00+00,6.1,"[{'description': [{'lang': 'en', 'value': 'CWE-79'}]}]",https://github.com/thinkst/canarytokens,thinkst/canarytokens
CVE-2022-31124,2022-07-06 18:15:00+00,6.5,"[{'description': [{'lang': 'en', 'value': 'CWE-209'}]}]",https://github.com/scottcwang/openssh_key_parser,scottcwang/openssh_key_parser
CVE-2022-31124,2022-07-06 18:15:00+00,6.5,"[{'description': [{'lang': 'en', 'value': 'CWE-209'}]}]",https://github.com/scottcwang/openssh_key_parser,scottcwang/openssh_key_parser
CVE-2022-31124,2022-07-06 18:15:00+00,6.5,"[{'description': [{'lang': 'en', 'value': 'CWE-209'}]}]",https://github.com/scottcwang/openssh_key_parser,scottcwang/openssh_key_parser
CVE-2022-31134,2022-07-12 21:15:00+00,4.9,"[{'description': [{'lang': 'en', 'value': 'CWE-434'}]}]",https://github.com/zulip/zulip,zulip/zulip
CVE-2022-31136,2022-07-07 18:15:00+00,6.1,"[{'description': [{'lang': 'en', 'value': 'CWE-79'}]}]",https://github.com/bookwyrm-social/bookwyrm,bookwyrm-social/bookwyrm
CVE-2022-31471,2022-07-26 06:15:00+00,7.5,"[{'description': [{'lang': 'en', 'value': 'CWE-611'}]}]",https://github.com/stchris/untangle,stchris/untangle
CVE-2022-31471,2022-07-26 06:15:00+00,7.5,"[{'description': [{'lang': 'en', 'value': 'CWE-611'}]}]",https://github.com/stchris/untangle,stchris/untangle
CVE-2022-31501,2022-07-11 01:15:00+00,9.3,"[{'description': [{'lang': 'en', 'value': 'CWE-22'}]}]",https://github.com/ChaoticOnyx/OnyxForum,ChaoticOnyx/OnyxForum
CVE-2022-31502,2022-07-11 01:15:00+00,9.3,"[{'description': [{'lang': 'en', 'value': 'CWE-22'}]}]",https://github.com/operatorequals/wormnest,operatorequals/wormnest
CVE-2022-31506,2022-07-11 01:15:00+00,9.3,"[{'description': [{'lang': 'en', 'value': 'CWE-22'}]}]",https://github.com/cmusatyalab/opendiamond,cmusatyalab/opendiamond
CVE-2022-31507,2022-07-11 01:15:00+00,9.3,"[{'description': [{'lang': 'en', 'value': 'CWE-22'}]}]",https://github.com/ganga-devs/ganga,ganga-devs/ganga
CVE-2022-31508,2022-07-11 01:15:00+00,9.3,"[{'description': [{'lang': 'en', 'value': 'CWE-22'}]}]",https://github.com/idayrus/evoting,idayrus/evoting
CVE-2022-31549,2022-07-11 01:15:00+00,9.3,"[{'description': [{'lang': 'en', 'value': 'CWE-22'}]}]",https://github.com/olmax99/helm-flask-celery,olmax99/helm-flask-celery
CVE-2022-31604,2022-07-01 18:15:00+00,9.8,"[{'description': [{'lang': 'en', 'value': 'CWE-502'}]}]",https://github.com/NVIDIA/NVFlare,NVIDIA/NVFlare
CVE-2022-31605,2022-07-01 18:15:00+00,9.8,"[{'description': [{'lang': 'en', 'value': 'CWE-502'}]}]",https://github.com/NVIDIA/NVFlare,NVIDIA/NVFlare
CVE-2021-3866,2022-01-20 11:15:00+00,5.4,"[{'description': [{'lang': 'en', 'value': 'CWE-79'}]}]",https://github.com/zulip/zulip,zulip/zulip
CVE-2021-39296,2021-09-09 18:15:00+00,10.0,"[{'description': [{'lang': 'en', 'value': 'CWE-287'}]}]",https://github.com/openbmc/openbmc,openbmc/openbmc
CVE-2021-39207,2021-09-10 23:15:00+00,8.8,"[{'description': [{'lang': 'en', 'value': 'CWE-502'}]}]",https://github.com/facebookresearch/ParlAI,facebookresearch/ParlAI
CVE-2021-39207,2021-09-10 23:15:00+00,8.8,"[{'description': [{'lang': 'en', 'value': 'CWE-502'}]}]",https://github.com/facebookresearch/ParlAI,facebookresearch/ParlAI
CVE-2021-39229,2021-09-20 22:15:00+00,7.5,"[{'description': [{'lang': 'en', 'value': 'CWE-400'}]}]",https://github.com/caronc/apprise,caronc/apprise
CVE-2021-39295,2023-04-15 20:16:00+00,7.5,"[{'description': [{'lang': 'en', 'value': 'CWE-400'}]}]",https://github.com/openbmc/openbmc,openbmc/openbmc
CVE-2021-39295,2023-04-15 20:16:00+00,7.5,"[{'description': [{'lang': 'en', 'value': 'CWE-400'}]}]",https://github.com/openbmc/openbmc,openbmc/openbmc
CVE-2021-3994,2021-12-01 11:15:00+00,9.6,"[{'description': [{'lang': 'en', 'value': 'CWE-79'}]}]",https://github.com/django-helpdesk/django-helpdesk,django-helpdesk/django-helpdesk
CVE-2021-40797,2021-09-08 20:15:00+00,6.5,"[{'description': [{'lang': 'en', 'value': 'CWE-772'}]}]",https://github.com/openstack/neutron,openstack/neutron
CVE-2021-41247,2021-11-04 18:15:00+00,7.5,"[{'description': [{'lang': 'en', 'value': 'CWE-613'}]}]",https://github.com/jupyterhub/jupyterhub,jupyterhub/jupyterhub
CVE-2021-41250,2021-11-05 23:15:00+00,4.3,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]",https://github.com/python-discord/bot,python-discord/bot
CVE-2021-41265,2021-12-09 17:15:00+00,8.8,"[{'description': [{'lang': 'en', 'value': 'CWE-287'}]}]",https://github.com/dpgaspar/Flask-AppBuilder,dpgaspar/Flask-AppBuilder
CVE-2021-41281,2021-11-23 20:15:00+00,7.5,"[{'description': [{'lang': 'en', 'value': 'CWE-22'}]}]",https://github.com/matrix-org/synapse,matrix-org/synapse
CVE-2021-41281,2021-11-23 20:15:00+00,7.5,"[{'description': [{'lang': 'en', 'value': 'CWE-22'}]}]",https://github.com/matrix-org/synapse,matrix-org/synapse
CVE-2021-4180,2022-03-23 20:15:00+00,4.3,"[{'description': [{'lang': 'en', 'value': 'CWE-668'}]}]",https://github.com/openstack/tripleo-heat-templates,openstack/tripleo-heat-templates
CVE-2021-4189,2022-08-24 16:15:00+00,5.3,"[{'description': [{'lang': 'en', 'value': 'CWE-252'}]}]",https://github.com/python/cpython,python/cpython
CVE-2021-41945,2022-04-28 14:15:00+00,9.1,"[{'description': [{'lang': 'en', 'value': 'CWE-20'}]}]",https://github.com/encode/httpx,encode/httpx
CVE-2021-4315,2023-01-28 23:15:00+00,8.8,"[{'description': [{'lang': 'en', 'value': 'CWE-94'}]}]",https://github.com/NYUCCL/psiTurk,NYUCCL/psiTurk
CVE-2021-43857,2021-12-27 19:15:00+00,8.8,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-noinfo'}]}]",https://github.com/Gerapy/Gerapy,Gerapy/Gerapy
CVE-2021-44420,2021-12-08 00:15:00+00,7.3,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]",https://github.com/django/django,django/django
CVE-2021-44465,2023-04-25 19:15:00+00,4.3,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-noinfo'}]}]",https://github.com/odoo/odoo,odoo/odoo
CVE-2021-44556,2021-12-08 12:15:00+00,9.1,"[{'description': [{'lang': 'en', 'value': 'CWE-611'}]}]",https://github.com/KBNLresearch/digger,KBNLresearch/digger
CVE-2021-44556,2021-12-08 12:15:00+00,9.1,"[{'description': [{'lang': 'en', 'value': 'CWE-611'}]}]",https://github.com/KBNLresearch/digger,KBNLresearch/digger
CVE-2021-44556,2021-12-08 12:15:00+00,9.1,"[{'description': [{'lang': 'en', 'value': 'CWE-611'}]}]",https://github.com/KBNLresearch/digger,KBNLresearch/digger
CVE-2021-45470,2021-12-23 21:15:00+00,7.5,"[{'description': [{'lang': 'en', 'value': 'CWE-1333'}]}]",https://github.com/cve-search/cve-search,cve-search/cve-search
CVE-2022-0577,2022-03-02 04:15:00+00,6.5,"[{'description': [{'lang': 'en', 'value': 'CWE-863'}]}]",https://github.com/scrapy/scrapy,scrapy/scrapy
CVE-2022-0852,2022-08-29 15:15:00+00,5.5,"[{'description': [{'lang': 'en', 'value': 'CWE-359'}]}]",https://github.com/oamg/convert2rhel,oamg/convert2rhel
CVE-2022-0860,2022-03-11 13:15:00+00,9.1,"[{'description': [{'lang': 'en', 'value': 'CWE-285'}]}]",https://github.com/cobbler/cobbler,cobbler/cobbler
CVE-2022-0869,2022-03-06 10:15:00+00,6.1,"[{'description': [{'lang': 'en', 'value': 'CWE-601'}]}]",https://github.com/nitely/spirit,nitely/Spirit
CVE-2022-0932,2022-03-11 15:15:00+00,6.5,"[{'description': [{'lang': 'en', 'value': 'CWE-862'}]}]",https://github.com/saleor/saleor,saleor/saleor
CVE-2022-0939,2022-04-04 10:15:00+00,9.9,"[{'description': [{'lang': 'en', 'value': 'CWE-918'}]}]",https://github.com/janeczku/calibre-web,janeczku/calibre-web
CVE-2022-0959,2022-03-16 15:15:00+00,6.5,"[{'description': [{'lang': 'en', 'value': 'CWE-22'}, {'lang': 'en', 'value': 'CWE-434'}]}]",https://github.com/pgadmin-org/pgadmin4,pgadmin-org/pgadmin4
CVE-2022-0990,2022-04-04 18:15:00+00,9.1,"[{'description': [{'lang': 'en', 'value': 'CWE-918'}]}]",https://github.com/janeczku/calibre-web,janeczku/calibre-web
CVE-2022-0996,2022-03-23 20:15:00+00,6.5,"[{'description': [{'lang': 'en', 'value': 'CWE-287'}]}]",https://github.com/ByteHackr/389-ds-base,ByteHackr/389-ds-base
CVE-2022-1430,2022-05-18 14:15:00+00,7.5,"[{'description': [{'lang': 'en', 'value': 'CWE-79'}]}]",https://github.com/octoprint/octoprint,OctoPrint/OctoPrint
CVE-2022-1432,2022-05-18 14:15:00+00,6.4,"[{'description': [{'lang': 'en', 'value': 'CWE-79'}]}]",https://github.com/octoprint/octoprint,OctoPrint/OctoPrint
CVE-2022-1531,2022-04-29 09:15:00+00,9.8,"[{'description': [{'lang': 'en', 'value': 'CWE-89'}]}]",https://github.com/rtxteam/rtx,RTXteam/RTX
CVE-2022-2134,2022-06-20 15:15:00+00,6.5,"[{'description': [{'lang': 'en', 'value': 'CWE-770'}]}]",https://github.com/inventree/inventree,inventree/InvenTree
CVE-2022-21697,2022-01-25 14:15:00+00,7.1,"[{'description': [{'lang': 'en', 'value': 'CWE-918'}]}]",https://github.com/jupyterhub/jupyter-server-proxy,jupyterhub/jupyter-server-proxy
CVE-2022-21699,2022-01-19 22:15:00+00,8.8,"[{'description': [{'lang': 'en', 'value': 'CWE-250'}, {'lang': 'en', 'value': 'CWE-279'}]}]",https://github.com/ipython/ipython,ipython/ipython
CVE-2022-21706,2022-02-26 00:15:00+00,9.8,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]",https://github.com/zulip/zulip,zulip/zulip
CVE-2022-21712,2022-02-07 22:15:00+00,7.5,"[{'description': [{'lang': 'en', 'value': 'CWE-200'}]}]",https://github.com/twisted/twisted,twisted/twisted
CVE-2022-21716,2022-03-03 21:15:00+00,7.5,"[{'description': [{'lang': 'en', 'value': 'CWE-770'}]}]",https://github.com/twisted/twisted,twisted/twisted
CVE-2022-21716,2022-03-03 21:15:00+00,7.5,"[{'description': [{'lang': 'en', 'value': 'CWE-770'}]}]",https://github.com/twisted/twisted,twisted/twisted
CVE-2022-21797,2022-09-26 05:15:00+00,9.8,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-noinfo'}]}]",https://github.com/joblib/joblib,joblib/joblib
CVE-2022-21797,2022-09-26 05:15:00+00,9.8,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-noinfo'}]}]",https://github.com/joblib/joblib,joblib/joblib
CVE-2022-21822,2022-03-17 21:15:00+00,7.5,"[{'description': [{'lang': 'en', 'value': 'CWE-770'}]}]",https://github.com/NVIDIA/NVFlare,NVIDIA/NVFlare
CVE-2022-23081,2022-06-22 18:15:00+00,nan,"[{'description': [{'lang': 'en', 'value': 'CWE-79'}]}]",https://github.com/internetarchive/openlibrary,internetarchive/openlibrary
CVE-2022-2309,2022-07-05 10:15:00+00,7.5,"[{'description': [{'lang': 'en', 'value': 'CWE-476'}]}]",https://github.com/lxml/lxml,lxml/lxml
CVE-2022-23948,2022-09-21 19:15:00+00,7.5,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-noinfo'}]}]",https://github.com/keylime/keylime,keylime/keylime
CVE-2022-23948,2022-09-21 19:15:00+00,7.5,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-noinfo'}]}]",https://github.com/keylime/keylime,keylime/keylime
CVE-2022-23949,2022-09-21 19:15:00+00,7.5,"[{'description': [{'lang': 'en', 'value': 'CWE-290'}]}]",https://github.com/keylime/keylime,keylime/keylime
CVE-2022-23949,2022-09-21 19:15:00+00,7.5,"[{'description': [{'lang': 'en', 'value': 'CWE-290'}]}]",https://github.com/keylime/keylime,keylime/keylime
CVE-2022-23949,2022-09-21 19:15:00+00,7.5,"[{'description': [{'lang': 'en', 'value': 'CWE-290'}]}]",https://github.com/keylime/keylime,keylime/keylime
CVE-2022-23950,2022-09-21 19:15:00+00,7.5,"[{'description': [{'lang': 'en', 'value': 'CWE-668'}]}]",https://github.com/keylime/keylime,keylime/keylime
CVE-2022-23951,2022-09-21 19:15:00+00,5.5,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-noinfo'}]}]",https://github.com/keylime/keylime,keylime/keylime
CVE-2022-23952,2022-09-21 19:15:00+00,7.5,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-noinfo'}]}]",https://github.com/keylime/keylime,keylime/keylime
CVE-2022-24065,2022-06-08 08:15:00+00,9.8,"[{'description': [{'lang': 'en', 'value': 'CWE-78'}]}]",https://github.com/cookiecutter/cookiecutter,cookiecutter/cookiecutter
CVE-2022-24710,2022-02-25 21:15:00+00,5.4,"[{'description': [{'lang': 'en', 'value': 'CWE-79'}]}]",https://github.com/WeblateOrg/weblate,WeblateOrg/weblate
CVE-2022-24710,2022-02-25 21:15:00+00,5.4,"[{'description': [{'lang': 'en', 'value': 'CWE-79'}]}]",https://github.com/WeblateOrg/weblate,WeblateOrg/weblate
CVE-2022-24710,2022-02-25 21:15:00+00,5.4,"[{'description': [{'lang': 'en', 'value': 'CWE-79'}]}]",https://github.com/WeblateOrg/weblate,WeblateOrg/weblate
CVE-2022-24751,2022-03-16 14:15:00+00,7.4,"[{'description': [{'lang': 'en', 'value': 'CWE-362'}]}]",https://github.com/zulip/zulip,zulip/zulip
CVE-2022-24751,2022-03-16 14:15:00+00,7.4,"[{'description': [{'lang': 'en', 'value': 'CWE-362'}]}]",https://github.com/zulip/zulip,zulip/zulip
CVE-2022-24757,2022-03-23 21:15:00+00,7.5,"[{'description': [{'lang': 'en', 'value': 'CWE-532'}]}]",https://github.com/jupyter-server/jupyter_server,jupyter-server/jupyter_server
CVE-2022-24761,2022-03-17 13:15:00+00,7.5,"[{'description': [{'lang': 'en', 'value': 'CWE-444'}]}]",https://github.com/Pylons/waitress,Pylons/waitress
CVE-2022-24900,2022-04-29 14:15:00+00,8.6,"[{'description': [{'lang': 'en', 'value': 'CWE-668'}]}]",https://github.com/onlaj/Piano-LED-Visualizer,onlaj/Piano-LED-Visualizer
CVE-2022-25024,2023-08-22 19:16:00+00,7.5,"[{'description': [{'lang': 'en', 'value': 'CWE-754'}]}]",https://github.com/vinitkumar/json2xml,vinitkumar/json2xml
CVE-2022-25047,2022-07-07 12:15:00+00,5.9,"[{'description': [{'lang': 'en', 'value': 'CWE-330'}]}]",https://github.com/Immersive-Labs-Sec/CentOS-WebPanel,Immersive-Labs-Sec/CentOS-WebPanel
CVE-2022-2514,2022-07-25 14:15:00+00,6.1,"[{'description': [{'lang': 'en', 'value': 'CWE-79'}]}]",https://github.com/beancount/fava,beancount/fava
CVE-2022-25508,2022-03-11 00:15:00+00,7.5,"[{'description': [{'lang': 'en', 'value': 'CWE-306'}]}]",https://github.com/FreeTAKTeam/FreeTakServer,FreeTAKTeam/FreeTakServer
CVE-2022-25510,2022-03-11 00:15:00+00,8.8,"[{'description': [{'lang': 'en', 'value': 'CWE-798'}]}]",https://github.com/FreeTAKTeam/FreeTakServer,FreeTAKTeam/FreeTakServer
CVE-2022-25882,2023-01-26 21:15:00+00,7.5,"[{'description': [{'lang': 'en', 'value': 'CWE-22'}]}]",https://github.com/onnx/onnx,onnx/onnx
CVE-2022-2589,2022-08-01 15:15:00+00,6.1,"[{'description': [{'lang': 'en', 'value': 'CWE-79'}]}]",https://github.com/beancount/fava,beancount/fava
CVE-2022-26488,2022-03-10 17:47:00+00,7.0,"[{'description': [{'lang': 'en', 'value': 'CWE-426'}]}]",https://github.com/python/cpython,python/cpython
CVE-2022-2650,2022-11-24 17:15:00+00,9.8,"[{'description': [{'lang': 'en', 'value': 'CWE-307'}]}]",https://github.com/wger-project/wger,wger-project/wger
CVE-2022-2651,2022-08-04 09:15:00+00,9.8,"[{'description': [{'lang': 'en', 'value': 'CWE-305'}]}]",https://github.com/bookwyrm-social/bookwyrm,bookwyrm-social/bookwyrm
CVE-2022-27949,2022-11-14 10:15:00+00,7.5,"[{'description': [{'lang': 'en', 'value': 'CWE-200'}]}]",https://github.com/apache/airflow,apache/airflow
CVE-2022-2806,2022-09-01 21:15:00+00,5.5,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-noinfo'}]}]",https://github.com/sosreport/sos,sosreport/sos
CVE-2022-28470,2022-05-08 20:15:00+00,9.8,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-noinfo'}]}]",https://github.com/joajfreitas/marcador,joajfreitas/marcador
CVE-2022-28481,2022-05-01 15:15:00+00,9.8,"[{'description': [{'lang': 'en', 'value': 'CWE-1236'}]}]",https://github.com/WeblateOrg/weblate,WeblateOrg/weblate
CVE-2022-2888,2022-09-21 12:15:00+00,4.4,"[{'description': [{'lang': 'en', 'value': 'CWE-613'}]}]",https://github.com/octoprint/octoprint,OctoPrint/OctoPrint
CVE-2022-29589,2022-04-22 17:15:00+00,6.1,"[{'description': [{'lang': 'en', 'value': 'CWE-79'}]}]",https://github.com/grahamgilbert/Crypt-Server,grahamgilbert/Crypt-Server
CVE-2022-29589,2022-04-22 17:15:00+00,6.1,"[{'description': [{'lang': 'en', 'value': 'CWE-79'}]}]",https://github.com/grahamgilbert/Crypt-Server,grahamgilbert/Crypt-Server
CVE-2022-29589,2022-04-22 17:15:00+00,6.1,"[{'description': [{'lang': 'en', 'value': 'CWE-79'}]}]",https://github.com/grahamgilbert/Crypt-Server,grahamgilbert/Crypt-Server
CVE-2022-30284,2022-05-04 22:15:00+00,9.8,"[{'description': [{'lang': 'en', 'value': 'CWE-88'}]}]",https://github.com/savon-noir/python-libnmap,savon-noir/python-libnmap
CVE-2022-30286,2022-05-09 12:15:00+00,7.5,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-noinfo'}]}]",https://github.com/pyscript/pyscript,pyscript/pyscript
CVE-2022-30286,2022-05-09 12:15:00+00,7.5,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-noinfo'}]}]",https://github.com/pyscript/pyscript,pyscript/pyscript
CVE-2022-30286,2022-05-09 12:15:00+00,7.5,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-noinfo'}]}]",https://github.com/pyscript/pyscript,pyscript/pyscript
CVE-2022-30286,2022-05-09 12:15:00+00,7.5,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-noinfo'}]}]",https://github.com/pyscript/pyscript,pyscript/pyscript
CVE-2022-30286,2022-05-09 12:15:00+00,7.5,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-noinfo'}]}]",https://github.com/pyscript/pyscript,pyscript/pyscript
CVE-2022-3100,2023-01-18 17:15:00+00,5.9,"[{'description': [{'lang': 'en', 'value': 'CWE-305'}]}]",https://github.com/openstack/barbican,openstack/barbican
CVE-2022-31006,2022-09-09 19:15:00+00,7.5,"[{'description': [{'lang': 'en', 'value': 'CWE-400'}]}]",https://github.com/hyperledger/indy-node,hyperledger/indy-node
CVE-2022-31015,2022-05-31 23:15:00+00,5.9,"[{'description': [{'lang': 'en', 'value': 'CWE-362'}, {'lang': 'en', 'value': 'CWE-248'}]}]",https://github.com/Pylons/waitress,Pylons/waitress
CVE-2022-31168,2022-07-22 13:15:00+00,8.8,"[{'description': [{'lang': 'en', 'value': 'CWE-285'}, {'lang': 'en', 'value': 'CWE-863'}]}]",https://github.com/zulip/zulip,zulip/zulip
CVE-2022-31185,2022-08-01 20:15:00+00,5.3,"[{'description': [{'lang': 'en', 'value': 'CWE-200'}]}]",https://github.com/makedeb/mprweb,makedeb/mprweb
CVE-2022-31188,2022-08-01 20:15:00+00,9.8,"[{'description': [{'lang': 'en', 'value': 'CWE-918'}]}]",https://github.com/cvat-ai/cvat,cvat-ai/cvat
CVE-2022-31246,2022-06-17 14:15:00+00,5.5,"[{'description': [{'lang': 'en', 'value': 'CWE-88'}]}]",https://github.com/spesmilo/electrum,spesmilo/electrum
CVE-2022-24303,2022-03-28 02:15:00+00,9.1,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-noinfo'}]}]",https://github.com/python-pillow/Pillow,python-pillow/Pillow
CVE-2022-24303,2022-03-28 02:15:00+00,9.1,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-noinfo'}]}]",https://github.com/python-pillow/Pillow,python-pillow/Pillow
CVE-2022-3355,2022-09-29 10:15:00+00,5.4,"[{'description': [{'lang': 'en', 'value': 'CWE-79'}]}]",https://github.com/inventree/inventree,inventree/InvenTree
CVE-2022-3362,2022-11-14 21:15:00+00,9.8,"[{'description': [{'lang': 'en', 'value': 'CWE-613'}]}]",https://github.com/ikus060/rdiffweb,ikus060/rdiffweb
CVE-2022-3363,2022-10-26 21:15:00+00,9.8,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]",https://github.com/ikus060/rdiffweb,ikus060/rdiffweb
CVE-2022-3364,2022-09-29 21:15:00+00,7.5,"[{'description': [{'lang': 'en', 'value': 'CWE-770'}]}]",https://github.com/ikus060/rdiffweb,ikus060/rdiffweb
CVE-2022-3371,2022-09-30 14:15:00+00,7.5,"[{'description': [{'lang': 'en', 'value': 'CWE-770'}]}]",https://github.com/ikus060/rdiffweb,ikus060/rdiffweb
CVE-2022-3376,2022-10-06 18:16:00+00,5.3,"[{'description': [{'lang': 'en', 'value': 'CWE-521'}]}]",https://github.com/ikus060/rdiffweb,ikus060/rdiffweb
CVE-2022-3389,2022-10-06 18:16:00+00,7.5,"[{'description': [{'lang': 'en', 'value': 'CWE-22'}]}]",https://github.com/ikus060/rdiffweb,ikus060/rdiffweb
CVE-2022-3439,2022-10-14 12:15:00+00,9.8,"[{'description': [{'lang': 'en', 'value': 'CWE-770'}]}]",https://github.com/ikus060/rdiffweb,ikus060/rdiffweb
CVE-2022-3456,2022-10-13 20:15:00+00,9.8,"[{'description': [{'lang': 'en', 'value': 'CWE-770'}]}]",https://github.com/ikus060/rdiffweb,ikus060/rdiffweb
CVE-2022-3457,2022-10-13 20:15:00+00,9.8,"[{'description': [{'lang': 'en', 'value': 'CWE-346'}]}]",https://github.com/ikus060/rdiffweb,ikus060/rdiffweb
CVE-2022-35411,2022-07-08 19:15:00+00,9.8,"[{'description': [{'lang': 'en', 'value': 'CWE-522'}]}]",https://github.com/abersheeran/rpc.py,abersheeran/rpc.py
CVE-2022-36048,2022-08-31 20:15:00+00,4.3,"[{'description': [{'lang': 'en', 'value': 'CWE-436'}]}]",https://github.com/zulip/zulip,zulip/zulip
CVE-2022-36080,2022-09-07 21:15:00+00,6.1,"[{'description': [{'lang': 'en', 'value': 'CWE-79'}]}]",https://github.com/Linbreux/wikmd,Linbreux/wikmd
CVE-2022-36081,2022-09-07 21:15:00+00,7.5,"[{'description': [{'lang': 'en', 'value': 'CWE-22'}]}]",https://github.com/Linbreux/wikmd,Linbreux/wikmd
CVE-2022-3607,2022-10-19 13:15:00+00,6.0,"[{'description': [{'lang': 'en', 'value': 'CWE-74'}]}]",https://github.com/octoprint/octoprint,OctoPrint/OctoPrint
CVE-2022-36082,2022-09-07 22:15:00+00,5.3,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-noinfo'}]}]",https://github.com/mansuf/mangadex-downloader,mansuf/mangadex-downloader
CVE-2022-36087,2022-09-09 21:15:00+00,6.5,"[{'description': [{'lang': 'en', 'value': 'CWE-20'}]}]",https://github.com/oauthlib/oauthlib,oauthlib/oauthlib
CVE-2022-3697,2022-10-28 16:15:00+00,7.5,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]",https://github.com/ansible-collections/amazon.aws,ansible-collections/amazon.aws
CVE-2022-3697,2022-10-28 16:15:00+00,7.5,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]",https://github.com/ansible-collections/amazon.aws,ansible-collections/amazon.aws
CVE-2022-3697,2022-10-28 16:15:00+00,7.5,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]",https://github.com/ansible-collections/amazon.aws,ansible-collections/amazon.aws
CVE-2022-38060,2022-12-21 11:15:00+00,7.8,"[{'description': [{'lang': 'en', 'value': 'CWE-426'}]}]",https://github.com/openstack/kolla,openstack/kolla
CVE-2022-38649,2022-11-22 10:15:00+00,9.8,"[{'description': [{'lang': 'en', 'value': 'CWE-78'}]}]",https://github.com/apache/airflow,apache/airflow
CVE-2022-38792,2022-08-27 20:15:00+00,9.8,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]",https://github.com/jertel/elastalert2,jertel/elastalert2
CVE-2022-38792,2022-08-27 20:15:00+00,9.8,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]",https://github.com/jertel/elastalert2,jertel/elastalert2
CVE-2022-39327,2022-10-25 17:15:00+00,9.8,"[{'description': [{'lang': 'en', 'value': 'CWE-78'}]}]",https://github.com/Azure/azure-cli,Azure/azure-cli
CVE-2022-39348,2022-10-26 20:15:00+00,5.4,"[{'description': [{'lang': 'en', 'value': 'CWE-79'}, {'lang': 'en', 'value': 'CWE-80'}]}]",https://github.com/twisted/twisted,twisted/twisted
CVE-2022-39348,2022-10-26 20:15:00+00,5.4,"[{'description': [{'lang': 'en', 'value': 'CWE-79'}, {'lang': 'en', 'value': 'CWE-80'}]}]",https://github.com/twisted/twisted,twisted/twisted
CVE-2022-4105,2022-11-21 20:15:00+00,5.4,"[{'description': [{'lang': 'en', 'value': 'CWE-79'}]}]",https://github.com/kiwitcms/kiwi,kiwitcms/Kiwi
CVE-2022-41139,2022-10-17 20:15:00+00,5.4,"[{'description': [{'lang': 'en', 'value': 'CWE-79'}]}]",https://github.com/mitre/caldera,mitre/caldera
CVE-2022-41131,2022-11-22 10:15:00+00,7.8,"[{'description': [{'lang': 'en', 'value': 'CWE-78'}]}]",https://github.com/apache/airflow,apache/airflow
CVE-2022-41322,2022-09-23 05:15:00+00,7.8,"[{'description': [{'lang': 'en', 'value': 'CWE-116'}]}]",https://github.com/kovidgoyal/kitty,kovidgoyal/kitty
CVE-2022-41323,2022-10-16 06:15:00+00,7.5,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]",https://github.com/django/django,django/django
CVE-2022-41323,2022-10-16 06:15:00+00,7.5,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]",https://github.com/django/django,django/django
CVE-2022-42964,2022-11-09 20:15:00+00,7.5,"[{'description': [{'lang': 'en', 'value': 'CWE-1333'}]}]",https://github.com/materialsproject/pymatgen,materialsproject/pymatgen
CVE-2022-4223,2022-12-13 16:15:00+00,8.8,"[{'description': [{'lang': 'en', 'value': 'CWE-862'}]}]",https://github.com/pgadmin-org/pgadmin4,pgadmin-org/pgadmin4
CVE-2022-42906,2022-10-13 03:15:00+00,7.8,"[{'description': [{'lang': 'en', 'value': 'CWE-77'}]}]",https://github.com/jaspernbrouwer/powerline-gitstatus,jaspernbrouwer/powerline-gitstatus
